id,name
58473711,AgdaStdlib
58478035,a2jmidid
58497119,agdaPrelude
58473480,agdaPrelude
58481993,allegro4
58483753,altcoins.bitcoin
58476840,altcoins.bitcoind
58513841,altcoins.dapp
58469665,ams-lv2
58494572,apcupsd
58475827,arelle
58499289,arora
58475690,arora
58480786,asciidoc-full-with-plugins
58480038,aseprite
58475715,aspino
58490083,atlas
58482340,atlas
58489448,attica
58488878,audacity
58480393,audio-recorder
58471290,automoc4
58478925,avian
58496475,avogadro
58479495,avrdudess
58478425,awesomebump
58474776,bcachefs-tools
58488269,bear
58486253,bedup
58488519,beignet
58491573,bigloo
58471312,bitkeeper
58497458,bitkeeper
58495364,blackmagic
58471543,blackmagic
58499120,brgenml1cupswrapper
58480121,bullet
58496976,catfish
58486410,celt_0_5_1
58482161,chez
58478003,chromaprint
58530568,chrome-gnome-shell
58470978,clang
58513840,clerk
58492435,clisp_2_44_1
58475569,cmakeWithGui
58487304,coccinelle
58483490,communi
58485998,compcert
58474333,conan
58478188,consul-ui
58513437,containerd
58492672,coq_8_3
58471848,coq_8_6
58499493,coq_8_6
58491992,couchdb
58498003,couchdb2
58513704,coyim
58473967,cpp_ethereum
58480619,cre2
58485302,crrcsim
58500393,csmith
58492301,darktable
58489904,deluge
58487604,dibbler
58498080,dico
58496040,disorderfs
58470405,distrho
58498715,djview
58487280,djview
58468421,djview4
58483816,djview4
58495086,dmd
58468548,dmd_2_067_1
58499666,dmenu-wayland
58484513,dmenu-wayland
58487580,dmtcp
58492395,dnschain
58513619,docker-edge
58513806,docker-gc
58513913,docker-machine-kvm
58514063,docker
58514207,docker_17_06
58470663,doomseeker
58496345,doomseeker
58482164,dotnetPackages.Boogie
58476238,dotnetPackages.Dafny
58474976,dotnetPackages.Deedle
58475477,dotnetPackages.ExcelDna
58497251,dotnetPackages.ExcelDnaRegistration
58498865,dotnetPackages.ExtCore
58469981,dotnetPackages.FSharpAutoComplete
58482351,dotnetPackages.FSharpCompilerService
58479547,dotnetPackages.FSharpData
58513691,dotnetPackages.GitVersionTree
58482258,dotnetPackages.MathNetNumerics
58485737,dotnetPackages.NDeskOptions
58482962,dotnetPackages.NewtonsoftJson
58491217,dotnetPackages.Paket
58481558,dotnetPackages.Projekt
58493183,dotnetPackages.UnionArgParser
58494105,doxygen_gui
58484939,dr14_tmeter
58470571,dssi
58468348,dub
58468104,dub
58491658,duplicity
58485004,duplicity
58530385,duply
58530393,duply
58484372,dwarf-fortress-packages.dwarf-therapist-original
58472064,eccodes
58487512,edac-utils
58475724,edac-utils
58486706,eduke32
58482530,eflite
58484924,eggdrop
58488083,eiskaltdcpp
58468449,eiskaltdcpp
58468685,electrum-ltc
58471274,electrum-ltc
58469303,elinks
58476584,elmPackages.elm-make
58497283,elmPackages.elm-package
58480169,elmPackages.elm-reactor
58477741,elmPackages.elm-repl
58498961,emojione
58470459,emulationstation
58476119,enlightenment.econnman
58497598,enlightenment.efl
58498146,enlightenment.enlightenment
58493429,enlightenment.ephoto
58469101,enlightenment.rage
58483843,enlightenment.terminology
58489865,eq10q
58497475,eql
58498676,errbot
58479739,errbot
58513454,ethrun
58468186,evopedia
58471485,ezquake
58491664,eztrace
58476866,facedetect
58491392,fakenes
58483516,fakenes
58484475,fanctl
58477692,fanctl
58495076,fast-cli
58481458,fastnlo
58490919,fbreader
58490410,fbterm
58484902,fcitx-configtool
58495988,fcitx-engines.anthy
58485082,fcitx-engines.chewing
58477608,fcitx-engines.cloudpinyin
58488680,fcitx-engines.hangul
58483618,fcitx-engines.libpinyin
58484821,fcitx-engines.m17n
58485924,fcitx-engines.mozc
58487561,fcitx-engines.mozc
58470850,fcitx-engines.unikey
58469405,flamerobin
58495830,flexget
58483319,flexget
58473345,flpsed
58471133,fox_1_6
58513402,frab
58484787,freecell-solver
58500118,freeswitch
58485160,frescobaldi
58468139,fsharp41
58474861,fstrm
58491438,fwupdate
58470368,gambatte
58484472,gargoyle
58494149,gcc-unwrapped
58479193,gcc
58478366,gcc49
58496989,gcc7
58469563,gcl
58477367,gdata-sharp
58487726,gdbGuile
58497989,gede
58481203,gen-oath-safe
58476417,gen-oath-safe
58468389,gengetopt
58473129,gengetopt
58490293,gfortran
58495853,gfortran48
58493797,gfortran7
58490851,ghdl_llvm
58499653,gio-sharp
58514037,git-cola
58474027,gkrellm
58469924,gkrellm
58494916,glusterfs
58500312,gmp4
58500192,gmp5
58491795,gmsh
58489518,gmvault
58469490,gnome-sharp
58494017,gnome3.gnome-characters
58479067,haskellPackages.amazonka-cloudwatch-events
58500348,haskellPackages.amazonka-cloudwatch
58468497,haskellPackages.amazonka-codepipeline
58482943,haskellPackages.amazonka-config
58474193,haskellPackages.amazonka-ec2
58493650,haskellPackages.amazonka-efs
58469668,haskellPackages.amazonka-elasticache
58474664,haskellPackages.amazonka-emr
58488394,haskellPackages.amazonka-gamelift
58483060,haskellPackages.amazonka-health
58481499,haskellPackages.amazonka-iot
58485012,haskellPackages.amazonka-lambda
58498575,haskellPackages.amazonka-lightsail
58496868,haskellPackages.amazonka-ml
58475289,haskellPackages.amazonka-opsworks-cm
58472129,haskellPackages.amazonka-pinpoint
58468163,haskellPackages.amazonka-polly
58490736,haskellPackages.amazonka-s3-streaming
58485772,haskellPackages.amazonka-s3
58486875,haskellPackages.amazonka-sdb
58475191,haskellPackages.amazonka-ssm
58468087,haskellPackages.amazonka-swf
58479561,haskellPackages.amazonka-test
58482888,haskellPackages.amazonka-waf
58492156,haskellPackages.amazonka-workspaces
58486081,haskellPackages.apioiaf-client
58493058,haskellPackages.arbtt
58476701,haskellPackages.aws-mfa-credentials
58476541,haskellPackages.azure-acs
58469475,haskellPackages.bindings-hamlib
58489733,haskellPackages.bindings-levmar
58471119,haskellPackages.bitcoin-api
58473044,haskellPackages.bits-extras
58473974,haskellPackages.bloxorz
58479557,haskellPackages.boltzmann-samplers
58474112,haskellPackages.browscap
58492481,haskellPackages.caramia
58490347,haskellPackages.classy-influxdb-simple
58478692,haskellPackages.configuration-tools
58490698,haskellPackages.credentials
58493395,haskellPackages.desert
58478241,haskellPackages.discord-gateway
58494272,haskellPackages.ekg-bosun
58474525,haskellPackages.ekg-cloudwatch
58486005,haskellPackages.ekg-elasticsearch
58485649,haskellPackages.epic
58484970,haskellPackages.etcd
58474924,haskellPackages.fb
58482357,haskellPackages.feed-collect
58486878,haskellPackages.filecache
58473950,haskellPackages.fswait
58483819,haskellPackages.ftp-client
58497849,haskellPackages.github-tools
58487175,haskellPackages.givegif
58468377,haskellPackages.gogol
58477888,haskellPackages.google-cloud
58496163,haskellPackages.google-maps-geocoding
58476370,haskellPackages.google-static-maps
58471743,haskellPackages.google-translate
58469904,haskellPackages.group-by-date
58473349,haskellPackages.gtk-largeTreeStore
58486364,haskellPackages.gtk-traymanager
58480710,haskellPackages.hTensor
58490862,haskellPackages.hailgun-simple
58468329,haskellPackages.hakyll-convert
58498460,haskellPackages.hakyll-favicon
58484220,haskellPackages.hakyll-ogmarkup
58493824,haskellPackages.hamid
58476650,haskellPackages.haskell-fake-user-agent
58484770,haskellPackages.haven
58472015,haskellPackages.hdo
58491070,haskellPackages.higher-leveldb
58472328,haskellPackages.highlight
58499860,haskellPackages.hinotify-bytestring
58499851,haskellPackages.hmatrix-csv
58475842,haskellPackages.hmatrix-repa
58475753,haskellPackages.hmatrix
58492996,haskellPackages.holy-project
