id,name,system
342981503,fcron,aarch64-darwin
342816823,fedimint,aarch64-linux
342981774,fleng,aarch64-darwin
342981780,flex-launcher,aarch64-darwin
342817593,fluux-messenger,aarch64-linux
342981868,fmt_10,aarch64-darwin
342981864,fmt_9,aarch64-darwin
342817746,font-manager,aarch64-linux
342981937,ford,aarch64-darwin
342817894,fotema,aarch64-linux
342818037,freebsd.acpi,aarch64-linux
342818034,freebsd.apm,aarch64-linux
342818053,freebsd.autofs,aarch64-linux
342818052,freebsd.backlight,aarch64-linux
342818044,freebsd.cp,aarch64-linux
342818033,freebsd.daemon,aarch64-linux
342818041,freebsd.devfs,aarch64-linux
342818050,freebsd.env,aarch64-linux
342818060,freebsd.getent,aarch64-linux
342818061,freebsd.iconv,aarch64-linux
342818076,freebsd.id,aarch64-linux
342818073,freebsd.libbsdxml,aarch64-linux
342818088,freebsd.libc-conf,aarch64-linux
342818086,freebsd.libdevctl,aarch64-linux
342818102,freebsd.libifconfig,aarch64-linux
342818105,freebsd.libipsec,aarch64-linux
342818103,freebsd.libjail,aarch64-linux
342818116,freebsd.libkiconv,aarch64-linux
342818112,freebsd.libncurses-tinfo,aarch64-linux
342818117,freebsd.libnvmf,aarch64-linux
342818124,freebsd.libradius,aarch64-linux
342818137,freebsd.libstdthreads,aarch64-linux
342818159,freebsd.libsysdecode,aarch64-linux
342818133,freebsd.libufs,aarch64-linux
342818131,freebsd.libxo,aarch64-linux
342818149,freebsd.locale,aarch64-linux
342818142,freebsd.logger,aarch64-linux
342818144,freebsd.make,aarch64-linux
342818168,freebsd.newfs_msdos,aarch64-linux
342818171,freebsd.newsyslog,aarch64-linux
342818188,freebsd.powerd,aarch64-linux
342818184,freebsd.protect,aarch64-linux
342818176,freebsd.pwd_mkdb,aarch64-linux
342818186,freebsd.reboot,aarch64-linux
342818195,freebsd.shutdown,aarch64-linux
342818244,freebsd.sort,aarch64-linux
342818219,freebsd.stat,aarch64-linux
342818202,freebsd.swapon,aarch64-linux
342818224,freebsd.uathload,aarch64-linux
342818223,freebsd.wpa_supplicant,aarch64-linux
342982000,freebsd.xf86-video-scfb,aarch64-darwin
342818221,freebsd.xf86-video-scfb,aarch64-linux
342982010,freepv,aarch64-darwin
342982124,g15daemon,aarch64-darwin
343114574,gam,aarch64-linux
342818722,garble,aarch64-linux
342982214,gawkextlib.select,aarch64-darwin
342982256,gccNGPackages.gcc-unwrapped,aarch64-darwin
342982303,gccNGPackages_15.gcc-unwrapped,aarch64-darwin
342819247,gerbera,aarch64-linux
342982494,getxbook,aarch64-darwin
342982637,gimme-aws-creds,aarch64-darwin
342819579,gimme-aws-creds,aarch64-linux
342982694,git-branchstack,aarch64-darwin
342819671,git-branchstack,aarch64-linux
342982683,git-chain,aarch64-darwin
342982717,git-fast-export,aarch64-darwin
342819737,git-fast-export,aarch64-linux
342982754,git-privacy,aarch64-darwin
342819812,git-privacy,aarch64-linux
342819944,gitbeaker-cli,aarch64-linux
342820124,glances,aarch64-linux
342820213,globus-cli,aarch64-linux
342820524,gnat16Packages.gpr2,aarch64-linux
342823547,gnudatalanguage,aarch64-linux
343114609,goobook,aarch64-darwin
343114610,goobook,aarch64-linux
342824228,gophernotes,aarch64-linux
343093883,gplates,aarch64-linux
343107445,gpt4all,aarch64-linux
342824546,gradm,aarch64-linux
342824989,gshogi,aarch64-linux
342825254,gummy,aarch64-linux
342983840,gvfs,aarch64-darwin
342825866,haskellPackages.GOST34112012-Hash,aarch64-linux
342828055,haskellPackages.botan-low,aarch64-linux
342985233,haskellPackages.bytestring-encoding,aarch64-darwin
342985625,haskellPackages.copilot-c99,aarch64-darwin
342829049,haskellPackages.cpython,aarch64-linux
342829623,haskellPackages.diagrams-pandoc,aarch64-linux
342830628,haskellPackages.eventlog-live-otelcol,aarch64-linux
342986268,haskellPackages.exinst-base,aarch64-darwin
342986427,haskellPackages.freetype2,aarch64-darwin
342830592,haskellPackages.freetype2,aarch64-linux
342986689,haskellPackages.gi-gdkx114,aarch64-darwin
342986683,haskellPackages.gi-gst,aarch64-darwin
342831135,haskellPackages.gi-gst,aarch64-linux
342986707,haskellPackages.gi-soup3,aarch64-darwin
342832109,haskellPackages.hcwiid,aarch64-linux
342987237,haskellPackages.hevm,aarch64-darwin
342832228,haskellPackages.hevm,aarch64-linux
342832334,haskellPackages.hlibgit2,aarch64-linux
342832998,haskellPackages.hw-ip,aarch64-linux
342832986,haskellPackages.hw-json-simd,aarch64-linux
342833021,haskellPackages.hw-streams,aarch64-linux
342987701,haskellPackages.ihp-ide,aarch64-darwin
342833149,haskellPackages.ihp-ide,aarch64-linux
342988088,haskellPackages.libtorch-ffi,aarch64-darwin
342988164,haskellPackages.llvm-tf,aarch64-darwin
342988353,haskellPackages.memcache,aarch64-darwin
342834580,haskellPackages.miso-examples,aarch64-linux
343080995,haskellPackages.nix-serve-ng,aarch64-linux
342988811,haskellPackages.om-time,aarch64-darwin
342835862,haskellPackages.pdftotext,aarch64-linux
342989106,haskellPackages.pipes-zlib,aarch64-darwin
342989177,haskellPackages.posix-socket,aarch64-darwin
342989175,haskellPackages.posix-timer,aarch64-darwin
342989475,haskellPackages.rawfilepath,aarch64-darwin
342836774,haskellPackages.rdtsc-enolan,aarch64-linux
342836745,haskellPackages.rdtsc,aarch64-linux
342837359,haskellPackages.sdl2-mixer,aarch64-linux
342989799,haskellPackages.select,aarch64-darwin
342989907,haskellPackages.sha256,aarch64-darwin
342837733,haskellPackages.simdutf,aarch64-linux
342990118,haskellPackages.socket,aarch64-darwin
342990236,haskellPackages.store,aarch64-darwin
342990498,haskellPackages.termbox-bindings-c,aarch64-darwin
342841004,hgrep,aarch64-linux
342841068,highlight-assertions,aarch64-linux
342841079,hime,aarch64-linux
342841707,httpstat,aarch64-linux
342842106,hyper8,aarch64-linux
343107518,hyprlandPlugins.hyprgrass,aarch64-linux
343107524,hyprlandPlugins.hyprspace,aarch64-linux
343107521,hyprlandPlugins.hyprsplit,aarch64-linux
343107523,hyprlandPlugins.imgborders,aarch64-linux
342842782,iconpack-jade,aarch64-linux
342843141,imageworsener,aarch64-linux
343094035,indilib,aarch64-darwin
343081115,inochi-creator,aarch64-linux
343081114,intel-graphics-compiler,aarch64-linux
342843559,intensity-normalization,aarch64-linux
342843594,invoice2data,aarch64-linux
343081121,ioq3-scion,aarch64-linux
343114648,irrd,aarch64-linux
342844019,j2lint,aarch64-linux
342844175,jaspr_cli,aarch64-linux
342844462,jogger,aarch64-linux
342844582,jrl-cmakemodules-scripts,aarch64-linux
343108670,kdePackages.qtwebengine,aarch64-darwin
343108786,ki,aarch64-linux
342846465,kilo,aarch64-linux
342846513,kind2,aarch64-linux
342846914,kord,aarch64-linux
342847088,kubectl-kcl,aarch64-linux
342847371,landrun,aarch64-linux
342847736,lerna_6,aarch64-linux
342847807,lib45d,aarch64-linux
342994201,libigloo,aarch64-darwin
342994221,libixion,aarch64-darwin
342994237,libkiwix,aarch64-darwin
343108912,libopenshot,aarch64-darwin
342994376,libopensmtpd,aarch64-darwin
342994490,libsForQt5.libcommuni,aarch64-darwin
342849662,libsForQt5.qtmpris,aarch64-linux
342994565,libserdes,aarch64-darwin
342849751,libserdes,aarch64-linux
342849874,libtapi,aarch64-linux
342850030,libtorrent-rasterbar-1_2_x,aarch64-linux
342849969,libucontext,aarch64-linux
342994682,libui,aarch64-darwin
342850336,lice,aarch64-linux
343109136,linphonePackages.liblinphone,aarch64-linux
343081336,linuxKernel.packages.linux_5_10.acer-wmi-battery,aarch64-linux
343081359,linuxKernel.packages.linux_5_10.ax99100,aarch64-linux
343081429,linuxKernel.packages.linux_5_10.mbp2018-bridge-drv,aarch64-linux
343081421,linuxKernel.packages.linux_5_10.nvidia_x11_beta_open,aarch64-linux
343081428,linuxKernel.packages.linux_5_10.nvidia_x11_vulkan_beta_open,aarch64-linux
343081452,linuxKernel.packages.linux_5_10.rtl8188eus-aircrack,aarch64-linux
343081486,linuxKernel.packages.linux_5_10.tbs,aarch64-linux
343081513,linuxKernel.packages.linux_5_10.tsme-test,aarch64-linux
343081499,linuxKernel.packages.linux_5_10.universal-pidff,aarch64-linux
343081528,linuxKernel.packages.linux_5_10.virtualboxGuestAdditions,aarch64-linux
343081548,linuxKernel.packages.linux_5_10.xpadneo,aarch64-linux
343081543,linuxKernel.packages.linux_5_15.acer-wmi-battery,aarch64-linux
343081566,linuxKernel.packages.linux_5_15.amneziawg,aarch64-linux
343081546,linuxKernel.packages.linux_5_15.ax99100,aarch64-linux
343081582,linuxKernel.packages.linux_5_15.ena,aarch64-linux
343081617,linuxKernel.packages.linux_5_15.mbp2018-bridge-drv,aarch64-linux
343081691,linuxKernel.packages.linux_5_15.nvidia_x11_beta_open,aarch64-linux
343081685,linuxKernel.packages.linux_5_15.nvidia_x11_vulkan_beta_open,aarch64-linux
343081661,linuxKernel.packages.linux_5_15.rtl8188eus-aircrack,aarch64-linux
343081713,linuxKernel.packages.linux_5_15.tbs,aarch64-linux
343081718,linuxKernel.packages.linux_5_15.tsme-test,aarch64-linux
343081752,linuxKernel.packages.linux_5_15.universal-pidff,aarch64-linux
343081733,linuxKernel.packages.linux_5_15.xpadneo,aarch64-linux
343081766,linuxKernel.packages.linux_6_1.acer-wmi-battery,aarch64-linux
343081767,linuxKernel.packages.linux_6_1.ax99100,aarch64-linux
343081807,linuxKernel.packages.linux_6_1.ena,aarch64-linux
343081834,linuxKernel.packages.linux_6_1.lttng-modules,aarch64-linux
343081835,linuxKernel.packages.linux_6_1.mbp2018-bridge-drv,aarch64-linux
343081842,linuxKernel.packages.linux_6_1.morse-driver,aarch64-linux
343081922,linuxKernel.packages.linux_6_1.tbs,aarch64-linux
343081923,linuxKernel.packages.linux_6_1.tsme-test,aarch64-linux
343081935,linuxKernel.packages.linux_6_1.universal-pidff,aarch64-linux
343081983,linuxKernel.packages.linux_6_12.acer-wmi-battery,aarch64-linux
343082064,linuxKernel.packages.linux_6_12.lttng-modules,aarch64-linux
343082048,linuxKernel.packages.linux_6_12.mbp2018-bridge-drv,aarch64-linux
343082092,linuxKernel.packages.linux_6_12.rtl8188eus-aircrack,aarch64-linux
343082094,linuxKernel.packages.linux_6_12.rtl8189es,aarch64-linux
343082098,linuxKernel.packages.linux_6_12.rtl8189fs,aarch64-linux
343082099,linuxKernel.packages.linux_6_12.rtl8723ds,aarch64-linux
343082143,linuxKernel.packages.linux_6_12.rtl8812au,aarch64-linux
343082103,linuxKernel.packages.linux_6_12.rtl8814au,aarch64-linux
343082126,linuxKernel.packages.linux_6_12.rtl8821cu,aarch64-linux
343082110,linuxKernel.packages.linux_6_12.rtl88x2bu,aarch64-linux
343082112,linuxKernel.packages.linux_6_12.rtl88xxau-aircrack,aarch64-linux
343082160,linuxKernel.packages.linux_6_12.tbs,aarch64-linux
343082136,linuxKernel.packages.linux_6_12.tsme-test,aarch64-linux
343082190,linuxKernel.packages.linux_6_18.acer-wmi-battery,aarch64-linux
343082285,linuxKernel.packages.linux_6_18.lttng-modules,aarch64-linux
343082258,linuxKernel.packages.linux_6_18.mbp2018-bridge-drv,aarch64-linux
343082265,linuxKernel.packages.linux_6_18.msi-ec,aarch64-linux
343082345,linuxKernel.packages.linux_6_18.tsme-test,aarch64-linux
343082398,linuxKernel.packages.linux_6_6.acer-wmi-battery,aarch64-linux
343082423,linuxKernel.packages.linux_6_6.ax99100,aarch64-linux
343082475,linuxKernel.packages.linux_6_6.lttng-modules,aarch64-linux
343082487,linuxKernel.packages.linux_6_6.mbp2018-bridge-drv,aarch64-linux
343082551,linuxKernel.packages.linux_6_6.tbs,aarch64-linux
343082557,linuxKernel.packages.linux_6_6.tsme-test,aarch64-linux
343082600,linuxKernel.packages.linux_6_6.universal-pidff,aarch64-linux
343082608,linuxKernel.packages.linux_7_1.acer-wmi-battery,aarch64-linux
343082647,linuxKernel.packages.linux_7_1.gasket,aarch64-linux
343082676,linuxKernel.packages.linux_7_1.lttng-modules,aarch64-linux
343082687,linuxKernel.packages.linux_7_1.mbp2018-bridge-drv,aarch64-linux
343082724,linuxKernel.packages.linux_7_1.msi-ec,aarch64-linux
343082700,linuxKernel.packages.linux_7_1.nvidia_x11_beta_open,aarch64-linux
343082728,linuxKernel.packages.linux_7_1.rtl8189es,aarch64-linux
343082730,linuxKernel.packages.linux_7_1.rtl8189fs,aarch64-linux
343082745,linuxKernel.packages.linux_7_1.rtl8821cu,aarch64-linux
343082734,linuxKernel.packages.linux_7_1.rtl88x2bu,aarch64-linux
343082773,linuxKernel.packages.linux_7_1.tsme-test,aarch64-linux
342852174,linuxKernel.packages.linux_7_2.acer-wmi-battery,aarch64-linux
342852173,linuxKernel.packages.linux_7_2.ajantv2,aarch64-linux
342852195,linuxKernel.packages.linux_7_2.corefreq,aarch64-linux
342852189,linuxKernel.packages.linux_7_2.ddcci-driver,aarch64-linux
342852288,linuxKernel.packages.linux_7_2.ecapture,aarch64-linux
342852222,linuxKernel.packages.linux_7_2.ena,aarch64-linux
342852214,linuxKernel.packages.linux_7_2.evdi,aarch64-linux
342852220,linuxKernel.packages.linux_7_2.gasket,aarch64-linux
342852256,linuxKernel.packages.linux_7_2.lkrg,aarch64-linux
342852279,linuxKernel.packages.linux_7_2.lttng-modules,aarch64-linux
342852244,linuxKernel.packages.linux_7_2.mbp2018-bridge-drv,aarch64-linux
342852250,linuxKernel.packages.linux_7_2.msi-ec,aarch64-linux
342852261,linuxKernel.packages.linux_7_2.nvidia_x11_beta_open,aarch64-linux
342852289,linuxKernel.packages.linux_7_2.nvidia_x11_vulkan_beta_open,aarch64-linux
342852293,linuxKernel.packages.linux_7_2.rtl8188eus-aircrack,aarch64-linux
342852309,linuxKernel.packages.linux_7_2.rtl8189es,aarch64-linux
342852297,linuxKernel.packages.linux_7_2.rtl8189fs,aarch64-linux
342852299,linuxKernel.packages.linux_7_2.rtl8821cu,aarch64-linux
342852356,linuxKernel.packages.linux_7_2.rtl88x2bu,aarch64-linux
342852326,linuxKernel.packages.linux_7_2.tsme-test,aarch64-linux
343082845,linuxPackages.acer-wmi-battery,aarch64-linux
343082922,linuxPackages.lttng-modules,aarch64-linux
343082923,linuxPackages.mbp2018-bridge-drv,aarch64-linux
343082930,linuxPackages.msi-ec,aarch64-linux
343083003,linuxPackages.tsme-test,aarch64-linux
342853105,linuxPackages_latest.acer-wmi-battery,aarch64-linux
342853104,linuxPackages_latest.ajantv2,aarch64-linux
342853129,linuxPackages_latest.corefreq,aarch64-linux
342853138,linuxPackages_latest.ddcci-driver,aarch64-linux
342853327,linuxPackages_latest.ecapture,aarch64-linux
342853150,linuxPackages_latest.ena,aarch64-linux
342853158,linuxPackages_latest.evdi,aarch64-linux
342853161,linuxPackages_latest.gasket,aarch64-linux
342853188,linuxPackages_latest.lkrg,aarch64-linux
342853194,linuxPackages_latest.lttng-modules,aarch64-linux
342853196,linuxPackages_latest.mbp2018-bridge-drv,aarch64-linux
342853199,linuxPackages_latest.msi-ec,aarch64-linux
342853213,linuxPackages_latest.nvidia_x11_beta_open,aarch64-linux
342853224,linuxPackages_latest.nvidia_x11_vulkan_beta_open,aarch64-linux
342853250,linuxPackages_latest.rtl8188eus-aircrack,aarch64-linux
342853245,linuxPackages_latest.rtl8189es,aarch64-linux
342853247,linuxPackages_latest.rtl8189fs,aarch64-linux
342853251,linuxPackages_latest.rtl8821cu,aarch64-linux
342853253,linuxPackages_latest.rtl88x2bu,aarch64-linux
342853282,linuxPackages_latest.tsme-test,aarch64-linux
343083145,lixPackageSets.git.nix-serve-ng,aarch64-linux
343083181,lixPackageSets.latest.nix-serve-ng,aarch64-linux
343083200,lixPackageSets.lix_2_94.nix-serve-ng,aarch64-linux
343083315,lixPackageSets.lix_2_95.nix-serve-ng,aarch64-linux
343083298,lixPackageSets.stable.nix-serve-ng,aarch64-linux
342854276,llvmPackages.libc-overlay,aarch64-linux
342854275,llvmPackages.libc,aarch64-linux
342995489,llvmPackages_18.compiler-rt-libc,aarch64-darwin
342995493,llvmPackages_18.compiler-rt,aarch64-darwin
342854413,llvmPackages_18.mlir,aarch64-linux
342854497,llvmPackages_19.mlir,aarch64-linux
