id,name
344476073,ac-library
344811018,actual-client
344811016,actual-client
344811121,affine
344812215,alibuild
345009750,android-mic
345009753,angr-management
344812503,antares
344812495,antimatter-dimensions
345009796,ants
345009785,apacheHttpdPackages.mod_tile
345009788,apacheHttpdPackages_2_4.mod_tile
344478766,archivemount
344479658,ath9k-htc-blobless-firmware-unstable
344479708,atmos
345009873,auto-editor
344813324,avogadro2
344813344,awakened-poe-trade
344813372,aws-encryption-sdk-cli
344480246,ax25-tools
344813440,azure-cli-extensions.acrcssc
344813448,azure-cli-extensions.aksarc
344480342,azure-cli-extensions.alias
344813450,azure-cli-extensions.aosm
344813449,azure-cli-extensions.arcappliance
344813456,azure-cli-extensions.attestation
344813464,azure-cli-extensions.attestation
344813474,azure-cli-extensions.cloud-service
344813468,azure-cli-extensions.connectedk8s
344813491,azure-cli-extensions.connectedk8s
344813470,azure-cli-extensions.connectedk8s
344813495,azure-cli-extensions.containerapp
344813475,azure-cli-extensions.containerapp
344813473,azure-cli-extensions.k8s-extension
344813476,azure-cli-extensions.redisenterprise
344480814,azure-cli-extensions.serial-console
344480830,azure-cli-extensions.stack-hci-vm
344480826,azure-cli-extensions.stack-hci-vm
344480824,azure-cli-extensions.stack-hci-vm
344480899,azure-cli-extensions.webpubsub
344480950,azure-sdk-for-cpp.security-attestation
344480951,azure-sdk-for-cpp.security-attestation
344813628,barman
344813677,bashate
344813761,bbot
344814011,beanhub-cli
344814110,biglybt
344814187,bitfocus-companion
344814193,bitfocus-companion
344955827,bitwarden-desktop
344814211,bitwarden-directory-connector
344814306,blockbench
344814360,bluej
344814371,boa
344482932,bootil
345009977,brlcad
344814592,bruno
344814685,bs-manager
344814916,caffe
344955894,calibre-web
345010056,camunda-modeler
344815430,cargo-risczero
344815395,cargo-semver-checks
344484604,casacpp
344815635,cbconvert-gui
344815629,cbconvert-gui
344815627,cbconvert
344815632,cbconvert
344484790,cbmbasic
344484925,cdecl
344485020,cegui
344815728,celf
344815729,celf
344815737,celf
345010110,ceph-client
345010107,ceph-client
345010108,ceph-dev
345010114,ceph-dev
345010109,ceph
345010106,ceph
344815890,cheating-daddy
344485918,chickenPackages_5.chickenEggs.fusion-arrays
344486067,chickenPackages_5.chickenEggs.hypergiant
344486178,chickenPackages_5.chickenEggs.libyaml
344486174,chickenPackages_5.chickenEggs.libyaml
344487288,chipsec
344816046,cie-middleware-linux
344816182,clevercsv
344816275,clipcat
344816536,codex-acp
345010241,comfyui
344816651,communi
344816656,compare50
344489007,convos
344489371,coq_8_7
344489365,coq_8_8
344489363,coq_8_8
344489373,coq_8_9
344489466,cortex-tools
344489462,cortex-tools
344489578,cosmopolitan
344489698,cppclean
344489675,cppclean
344817089,creek
344817220,crystfel-headless
344817317,cuneiform
344817433,cyberstrike
344817421,cyberstrike
344490570,d-seams
344817527,dart_frog_cli
344817526,dart_frog_cli
344817557,datadog-agent
344817551,datadog-agent
344817560,datadog-agent
344817556,datadog-process-agent
344819443,electron
344819660,elmPackages.elm-verify-examples
344819592,elmPackages.elm-xref
344819637,elmPackages.elm-xref
344819570,elmPackages.elm-xref
344819641,emborg
344819686,emborg
344494568,enca
344819781,ente-desktop
344819771,ente-desktop
344819812,envoy
344819790,enyo-launcher
344819842,epgstation
344819828,equalx
345010831,esphome-device-builder
344494955,ete-unwrapped
344819933,ete-unwrapped
344820021,excalidraw_export
344820020,exegol4
344495137,exfat
344820057,expresslrs-configurator
344820300,fcast-receiver
344820305,fceux-qt6
344820398,fedimint
344820411,fedimint
344820644,figma-linux
345010858,fishPlugins.pure
344820797,flaci
344820781,flaci
344956233,flang
344956234,flang_20
344956241,flang_22
344820832,flashrom
344496713,fleng
344956269,flet-client-flutter
344820849,flex-launcher
344820875,flightcore
344496868,flow
344820984,fluux-messenger
344496986,fmt_10
345010889,folia-major
345010884,folo
344821109,ford
344821158,fotema
344821161,fotowall
344821151,fotowall
344821229,frama-c-gui
344497474,freebsd.acpi
344497490,freebsd.acpi
344497478,freebsd.apm
344497482,freebsd.autofs
344497484,freebsd.backlight
344497495,freebsd.backlight
344497496,freebsd.bin
344497523,freebsd.bin
344497508,freebsd.bsdlabel
344497483,freebsd.cp
344497487,freebsd.daemon
344497486,freebsd.daemon
344497492,freebsd.devfs
344497512,freebsd.env
344497502,freebsd.env
344497498,freebsd.fdisk
344497531,freebsd.freebsd_wordexp
344497541,freebsd.geom
344497520,freebsd.iconv
344497522,freebsd.id
344497621,freebsd.ifconfig
344497577,freebsd.ifconfig
344497529,freebsd.lib80211
344497542,freebsd.lib80211
344497561,freebsd.libbsddialog
344497608,freebsd.libbsddialog
344497585,freebsd.libc-conf
344497532,freebsd.libc-conf
344497540,freebsd.libdevctl
344497572,freebsd.libedit
344497552,freebsd.libgeom
344497596,freebsd.libifconfig
344497553,freebsd.libifconfig
344497595,freebsd.libipsec
344497555,freebsd.libipsec
344497557,freebsd.libjail
344497556,freebsd.libjail
344497589,freebsd.libkiconv
344497558,freebsd.libkiconv
344497566,freebsd.libncurses-form
344497564,freebsd.libncurses-tinfo
344497559,freebsd.libncurses
344497602,freebsd.libnvmf
344497581,freebsd.libradius
344497601,freebsd.libstdthreads
344497591,freebsd.libstdthreads
344497588,freebsd.libsysdecode
344497620,freebsd.libsysdecode
344497583,freebsd.libufs
344497586,freebsd.libufs
344497587,freebsd.libxo
344497610,freebsd.logger
344497592,freebsd.logger
344497616,freebsd.make
344497603,freebsd.make
344497597,freebsd.makeMinimal
344497632,freebsd.newfs
344497629,freebsd.protect
344497653,freebsd.pwd_mkdb
344497654,freebsd.sort
344497668,freebsd.statHook
344497697,freebsd.statHook
344497666,freebsd.swapon
344497658,freebsd.swapon
344497659,freebsd.sysctl
344497669,freebsd.uathload
344821287,freebsd.wpa_supplicant
344497682,freebsd.xf86-video-scfb
344497684,freebsd.zzz
345011113,freetube
344498108,fwup
344821526,gam
344821517,gam
344498550,gccNGPackages.gcc-unwrapped
344498579,gccNGPackages.gcc
344498571,gccNGPackages.gccWithLibgcc
344498580,gccNGPackages.gfortran-unwrapped
344498595,gccNGPackages.gfortran
344498581,gccNGPackages.libatomic
344498587,gccNGPackages.libgcc-libc
344498611,gccNGPackages.libstdcxx
344498617,gccNGPackages_15.gcc
344498624,gccNGPackages_15.gccNoLibgcc
344498632,gccNGPackages_15.gccWithLibcAndBasicLibgcc
344498637,gccNGPackages_15.gccWithLibgcc
344498646,gccNGPackages_15.gfortran
344498650,gccNGPackages_15.gfortranNoLibgfortran
344498656,gccNGPackages_15.libgcc
344498691,gccNGPackages_15.libsanitizer
344498688,gccNGPackages_15.stdenv
344498702,gccNGPackages_16.gccNoLibgcc
344498707,gccNGPackages_16.gccWithLibcAndBasicLibgcc
344498725,gccNGPackages_16.gccWithLibssp
344498753,gccNGPackages_16.gfortranNoLibgfortran
344498734,gccNGPackages_16.libgcc-no-libc
344498757,gccNGPackages_16.libgomp
344498788,gccNGPackages_16.libsanitizer
345011102,gdcm
344821698,gdtoolkit_3
344821749,gdtoolkit_3
344821699,gdtoolkit_3
344499148,gerbera
344499129,gerbera
344499207,getxbook
344821956,ggshield
344821998,ghidra-extensions.gnudisassembler
344822099,gimme-aws-creds
344822092,gimme-aws-creds
344822069,gimme-aws-creds
344822191,git-branchstack
344822206,git-branchstack
344822174,git-branchstack
344822196,git-chain
344822248,git-fast-export
344822325,git-privacy
344822306,git-privacy
344822349,git-privacy
344822394,git-together
344500138,gitbeaker-cli
344956404,github-desktop
344956405,github-desktop
345011225,gitify
344822642,glanceclient
344822662,globus-cli
344823029,gnudatalanguage
344822988,gnudatalanguage
344823270,golden-cheetah
344823285,goobook
344848919,jaspr_cli
344533903,jasterix
344534049,jbofihe
344849137,jetuml
344849199,jitsi-meet-electron
344849197,jitsi-meet-electron
344849245,jogger
344849258,jogger
344849257,joplin-cli
344849303,joplin-desktop
344534803,julia_110
344849510,jupyter
344849551,kaggle
344536733,kgt
344851038,kilo
344536926,kiwix-tools
344851321,koodo-reader
344851476,kuro
344851493,kuro
344538009,ladybugdb
344851539,lakefs
344851545,laminar
344538055,landrun
344538110,lasuite-docs-collaboration-server
344538108,lasuite-docs-collaboration-server
344538356,lean
344538361,lean
344538359,lean2
344851681,leanPackages.Cli
344851686,leanPackages.Cli
344851683,leanPackages.LeanSearchClient
344851702,leanPackages.Qq
344851682,leanPackages.Qq
344851711,leanPackages.aesop
344851698,leanPackages.batteries
344851690,leanPackages.batteries
344851692,leanPackages.importGraph
344851706,leanPackages.importGraph
344851770,leanPackages.mathlib__archive
344851721,leanPackages.mathlib__archive
344851734,leanPackages.mathlib__archive
344851701,leanPackages.plausible
344851722,leanPackages.plausible
344851716,leanPackages.proofwidgets
344851705,leanblueprint
344851717,leanblueprint
345012298,legcord
344851822,leo-lang
344851823,lerna_6
344538673,lib45d
344539016,libcork
344852036,libe-book
344539304,libesmtp
344539695,libigloo
344539785,libinjection
344539844,libixion
344539836,libkiwix
344539946,liblastfm-vambrose
344540275,libnop
344852308,libopenshot
344540445,libpisp
344540455,libpkgmanifest
344852447,libresprite
344852758,libsForQt5.qoauth
344852823,libsForQt5.qtmpris
344852820,libsForQt5.qtmpris
344541237,libserdes
344541236,libserdes
344541238,libserdes
344541511,libtorrent-rasterbar-1_2_x
344541578,libui-ng
344542031,lice
344542373,linuxKernel.packages.linux_5_10.acer-wmi-battery
344542400,linuxKernel.packages.linux_5_10.can-isotp
344853269,linuxKernel.packages.linux_5_10.ecapture
344542465,linuxKernel.packages.linux_5_10.mbp2018-bridge-drv
344542456,linuxKernel.packages.linux_5_10.mbp2018-bridge-drv
344542553,linuxKernel.packages.linux_5_10.tsme-test
